FEATUREID,PKG,TIER,props_up,len_up_m,qadf_m3d,pf,qpk_ls,od_built_mm,dn_our_rules,slope_built_pct,slope_req_pct,slope_ratio,dod_built,v_built_ms,surcharged,dod_limit,over_dod,under_self_cleansing,over_vmax,depth_ds_m
L010711,5A-2,lateral,0.0,32.2,0.02,3.57,0.0,160,200,2.98,0.5,5.96,0.007,0.059,0,0.65,0,1,0,1.0
L011172,5A-2,lateral,5.0,136.2,4.38,3.57,0.18,160,200,0.49,0.5,0.98,0.092,0.22,0,0.65,0,1,0,2.89100000000002
L011171,5A-2,lateral,26.0,796.7,22.84,3.57,0.94,160,200,0.598,0.5,1.2,0.191,0.398,0,0.65,0,1,0,2.751000000000033
L011210,5A-2,lateral,3.0,30.5,2.59,3.57,0.11,160,200,0.635,0.5,1.27,0.068,0.203,0,0.65,0,1,0,1.05400000000003
L011186,5A-2,lateral,3.0,60.0,2.61,3.57,0.11,160,200,3.378,0.5,6.76,0.047,0.359,0,0.65,0,1,0,1.0
L011173,5A-2,lateral,3.0,101.3,2.64,3.57,0.11,160,200,0.486,0.5,0.97,0.073,0.186,0,0.65,0,1,0,1.740000000000009
L011187,5A-2,lateral,5.0,92.2,4.35,3.57,0.18,160,200,1.367,0.5,2.73,0.072,0.313,0,0.65,0,1,0,1.0
L011174,5A-2,lateral,0.0,73.7,0.05,3.57,0.0,160,200,0.486,0.5,0.97,0.014,0.046,0,0.65,0,1,0,1.286000000000001
L011188,5A-2,lateral,6.0,127.2,5.23,3.57,0.22,160,200,0.314,0.5,0.63,0.111,0.2,0,0.65,0,1,0,1.0
L011175,5A-2,lateral,0.0,51.9,0.04,3.57,0.0,160,200,0.485,0.5,0.97,0.012,0.04,0,0.65,0,1,0,1.0
L011190,5A-2,lateral,6.0,100.5,5.21,3.57,0.22,160,200,0.6,0.5,1.2,0.095,0.25,0,0.65,0,1,0,1.613999999999976
L011161,5A-2,lateral,0.0,180.2,0.13,3.57,0.01,160,200,0.219,0.5,0.44,0.024,0.049,0,0.65,0,1,0,1.742000000000019
L011168,5A-2,lateral,6.0,71.5,5.19,3.57,0.21,160,200,0.6,0.5,1.2,0.095,0.25,0,0.65,0,1,0,0.819999999999993
L011167,5A-2,lateral,6.0,58.2,5.18,3.57,0.21,160,200,0.601,0.5,1.2,0.095,0.25,0,0.65,0,1,0,1.389999999999986
L010638,5A-2,lateral,0.0,166.1,0.12,3.57,0.0,160,200,0.218,0.5,0.44,0.023,0.048,0,0.65,0,1,0,1.771000000000015
L011170,5A-2,lateral,26.0,752.5,22.81,3.57,0.94,160,200,0.595,0.5,1.19,0.191,0.397,0,0.65,0,1,0,2.437000000000012
L010639,5A-2,lateral,4.0,31.0,3.45,3.57,0.14,160,200,0.602,0.5,1.2,0.079,0.219,0,0.65,0,1,0,1.027000000000044
L011169,5A-2,lateral,24.0,712.5,21.07,3.57,0.87,160,200,0.598,0.5,1.2,0.183,0.388,0,0.65,0,1,0,2.368999999999971
L011163,5A-2,lateral,0.0,104.1,0.07,3.57,0.0,160,200,0.217,0.5,0.43,0.019,0.04,0,0.65,0,1,0,1.51600000000002
L010633,5A-2,lateral,22.0,682.6,19.33,3.57,0.8,160,200,0.466,0.5,0.93,0.187,0.347,0,0.65,0,1,0,1.908000000000015
L011080,5A-2,lateral,1.0,56.9,0.9,3.57,0.04,160,200,1.044,0.5,2.09,0.038,0.168,0,0.65,0,1,0,1.085999999999956
L010689,5A-2,lateral,0.0,22.7,0.02,3.57,0.0,160,200,0.735,0.5,1.47,0.008,0.032,0,0.65,0,1,0,1.176999999999964
L011094,5A-2,lateral,2.0,35.4,1.74,3.57,0.07,160,200,0.732,0.5,1.46,0.055,0.186,0,0.65,0,1,0,1.0
L010690,5A-2,lateral,0.0,30.2,0.02,3.57,0.0,160,200,1.103,0.5,2.21,0.008,0.042,0,0.65,0,1,0,0.843000000000018
L011110,5A-2,lateral,0.0,59.9,0.04,3.57,0.0,160,200,1.1,0.5,2.2,0.01,0.055,0,0.65,0,1,0,1.050000000000011
L011115,5A-2,lateral,2.0,40.7,1.74,3.57,0.07,160,200,0.593,0.5,1.19,0.058,0.174,0,0.65,0,1,0,1.132000000000005
L011112,5A-2,lateral,7.0,146.0,6.1,3.57,0.25,160,200,0.6,0.5,1.2,0.102,0.263,0,0.65,0,1,0,1.139999999999986
L011111,5A-2,lateral,7.0,250.5,6.18,3.57,0.26,160,200,0.876,0.5,1.75,0.094,0.301,0,0.65,0,1,0,1.410000000000025
L011113,5A-2,lateral,7.0,125.4,6.09,3.57,0.25,160,200,0.604,0.5,1.21,0.102,0.264,0,0.65,0,1,0,1.02600000000001
L011114,5A-2,lateral,4.0,69.8,3.48,3.57,0.14,160,200,0.592,0.5,1.18,0.079,0.218,0,0.65,0,1,0,1.043999999999983
L011093,5A-2,lateral,3.0,62.8,2.61,3.57,0.11,160,200,0.599,0.5,1.2,0.069,0.2,0,0.65,0,1,0,1.113999999999976
L011121,5A-2,lateral,10.0,432.9,8.88,3.57,0.37,160,200,0.878,0.5,1.76,0.111,0.339,0,0.65,0,1,0,2.0
L011120,5A-2,lateral,10.0,400.2,8.85,3.57,0.37,160,200,0.858,0.5,1.72,0.112,0.336,0,0.65,0,1,0,1.643000000000029
L010640,5A-2,lateral,10.0,369.1,8.83,3.57,0.36,160,200,0.857,0.5,1.71,0.112,0.335,0,0.65,0,1,0,1.246000000000038
L011119,5A-2,lateral,10.0,355.8,8.82,3.57,0.36,160,200,0.858,0.5,1.72,0.111,0.335,0,0.65,0,1,0,1.43199999999996
L010682,5A-2,lateral,10.0,200.5,8.71,3.57,0.36,160,200,0.823,0.5,1.65,0.112,0.329,0,0.65,0,1,0,2.0
L011118,5A-2,lateral,10.0,329.9,8.8,3.57,0.36,160,200,0.862,0.5,1.72,0.111,0.336,0,0.65,0,1,0,1.310000000000002
L011124,5A-2,lateral,6.0,104.2,5.21,3.57,0.22,160,200,0.823,0.5,1.65,0.088,0.279,0,0.65,0,1,0,0.81800000000004
L011123,5A-2,lateral,8.0,125.6,6.94,3.57,0.29,160,200,0.82,0.5,1.64,0.101,0.306,0,0.65,0,1,0,1.19300000000004
L010641,5A-2,lateral,10.0,152.2,8.67,3.57,0.36,160,200,0.823,0.5,1.65,0.112,0.329,0,0.65,0,1,0,1.342000000000041
L010785,5A-2,trunk_main,366.0,9629.3,320.41,3.04,11.28,200,200,0.5,0.5,1.0,0.537,0.741,0,0.65,0,1,0,4.635000000000048
L011122,5A-2,lateral,20.0,676.2,17.62,3.57,0.73,160,200,0.842,0.5,1.68,0.155,0.414,0,0.65,0,1,0,2.519999999999982
L010786,5A-2,trunk_main,346.0,8938.2,302.78,3.06,10.73,200,200,0.52,0.5,1.04,0.515,0.742,0,0.65,0,1,0,4.479999999999961
L010787,5A-2,trunk_main,346.0,8909.9,302.76,3.06,10.73,200,200,0.52,0.5,1.04,0.515,0.742,0,0.65,0,1,0,3.942999999999984
L011117,5A-2,lateral,3.0,63.2,2.62,3.57,0.11,160,200,1.487,0.5,2.97,0.056,0.272,0,0.65,0,1,0,1.410000000000025
L010646,5A-2,lateral,2.0,31.4,1.74,3.57,0.07,160,200,1.878,0.5,3.76,0.044,0.256,0,0.65,0,1,0,1.139999999999986
L011116,5A-2,lateral,2.0,31.3,1.74,3.57,0.07,160,200,1.487,0.5,2.97,0.047,0.237,0,0.65,0,1,0,1.264999999999986
L011135,5A-2,sub_main,78.0,2850.0,68.86,3.57,2.84,160,200,0.506,0.5,1.01,0.346,0.52,0,0.65,0,1,0,3.353000000000009
L011134,5A-2,sub_main,78.0,2893.3,68.89,3.57,2.84,160,200,0.508,0.5,1.02,0.346,0.521,0,0.65,0,1,0,3.37299999999999
L011126,5A-2,lateral,1.0,34.9,0.88,3.57,0.04,160,200,0.823,0.5,1.65,0.04,0.154,0,0.65,0,1,0,1.187000000000012
L011152,5A-2,lateral,7.0,160.0,6.11,3.57,0.25,160,200,0.606,0.5,1.21,0.102,0.264,0,0.65,0,1,0,2.360000000000014
L011133,5A-2,sub_main,78.0,2927.4,68.91,3.57,2.85,160,200,0.507,0.5,1.01,0.346,0.52,0,0.65,0,1,0,3.175999999999988
L011151,5A-2,lateral,7.0,132.8,6.09,3.57,0.25,160,200,0.606,0.5,1.21,0.102,0.264,0,0.65,0,1,0,2.034999999999968
L011132,5A-2,sub_main,78.0,2964.9,68.94,3.57,2.85,160,200,0.512,0.5,1.02,0.345,0.522,0,0.65,0,1,0,3.557999999999993
L010788,5A-2,trunk_main,345.0,8869.7,301.88,3.06,10.7,200,200,0.518,0.5,1.04,0.515,0.741,0,0.65,0,1,0,3.48399999999998
L010789,5A-2,trunk_main,345.0,8837.3,301.86,3.06,10.7,200,200,0.52,0.5,1.04,0.514,0.742,0,0.65,0,1,0,3.346000000000004
L010790,5A-2,trunk_main,343.0,8807.3,300.12,3.07,10.65,200,200,0.519,0.5,1.04,0.513,0.74,0,0.65,0,1,0,3.009999999999991
L011127,5A-2,sub_main,78.0,3114.9,69.05,3.57,2.85,160,200,0.509,0.5,1.02,0.346,0.521,0,0.65,0,1,0,2.75
L010697,5A-2,trunk_main,265.0,5669.3,231.05,3.16,8.46,200,200,1.338,0.5,2.68,0.347,0.988,0,0.65,0,0,0,2.840000000000032
L010791,5A-2,trunk_main,265.0,5636.6,231.03,3.16,8.46,200,200,1.337,0.5,2.67,0.347,0.988,0,0.65,0,0,0,2.351999999999975
L010792,5A-2,trunk_main,265.0,5606.6,231.01,3.16,8.46,200,200,1.337,0.5,2.67,0.347,0.988,0,0.65,0,0,0,1.86099999999999
L010793,5A-2,trunk_main,264.0,5576.6,230.13,3.17,8.43,200,200,0.603,0.5,1.21,0.43,0.738,0,0.65,0,1,0,5.365000000000009
L010794,5A-2,trunk_main,264.0,5546.6,230.11,3.17,8.43,200,200,0.607,0.5,1.21,0.429,0.739,0,0.65,0,1,0,5.043999999999983
L010683,5A-2,lateral,2.0,80.0,1.77,3.57,0.07,160,200,0.825,0.5,1.65,0.054,0.195,0,0.65,0,1,0,1.088999999999999
L011125,5A-2,lateral,1.0,60.9,0.9,3.57,0.04,160,200,0.822,0.5,1.64,0.04,0.155,0,0.65,0,1,0,1.021000000000015
L011131,5A-2,sub_main,78.0,2993.7,68.96,3.57,2.85,160,200,0.511,0.5,1.02,0.345,0.522,0,0.65,0,1,0,3.08499999999998
L011130,5A-2,sub_main,78.0,3021.5,68.98,3.57,2.85,160,200,0.506,0.5,1.01,0.346,0.52,0,0.65,0,1,0,3.196000000000026
L011129,5A-2,sub_main,78.0,3050.9,69.0,3.57,2.85,160,200,0.507,0.5,1.01,0.346,0.52,0,0.65,0,1,0,2.944999999999993
L011128,5A-2,sub_main,78.0,3075.6,69.02,3.57,2.85,160,200,0.507,0.5,1.01,0.346,0.521,0,0.65,0,1,0,2.970000000000027
L011405,5A-2,lateral,0.0,240.9,0.17,3.57,0.01,160,200,0.5,0.5,1.0,0.022,0.073,0,0.65,0,1,0,0.639999999999986
L011381,5A-2,lateral,0.0,262.9,0.19,3.57,0.01,160,200,3.86,0.5,7.72,0.015,0.148,0,0.65,0,1,0,1.0
L011382,5A-2,lateral,0.0,290.9,0.21,3.57,0.01,160,200,0.5,0.5,1.0,0.024,0.078,0,0.65,0,1,0,0.830000000000041
L011384,5A-2,lateral,2.0,344.8,1.96,3.57,0.08,160,200,2.524,0.5,5.05,0.044,0.295,0,0.65,0,1,0,1.0
L011338,5A-3,trunk_main,87.0,1371.3,75.5,3.57,3.12,200,200,0.587,0.5,1.17,0.257,0.552,0,0.65,0,1,0,1.826000000000022
L011354,5A-3,trunk_main,118.0,1749.6,102.33,3.49,4.14,200,200,0.607,0.5,1.21,0.294,0.606,0,0.65,0,1,0,3.015000000000043
L011259,5A-3,trunk_main,88.0,1401.2,76.38,3.57,3.15,200,200,0.591,0.5,1.18,0.258,0.555,0,0.65,0,1,0,2.08299999999997
L011355,5A-3,trunk_main,212.0,3126.2,183.83,3.25,6.92,200,200,0.607,0.5,1.21,0.385,0.701,0,0.65,0,1,0,3.954000000000008
L011315,5A-3,trunk_main,212.0,3096.2,183.81,3.25,6.92,200,200,0.603,0.5,1.21,0.386,0.699,0,0.65,0,1,0,3.612000000000023
L011351,5A-3,trunk_main,118.0,1783.7,102.35,3.49,4.14,200,200,0.604,0.5,1.21,0.294,0.605,0,0.65,0,1,0,3.091000000000008
L011365,5A-3,lateral,94.0,1282.5,81.43,3.57,3.36,160,200,0.45,0.5,0.9,0.391,0.522,0,0.65,0,1,0,1.930000000000007
L011310,5A-3,trunk_main,238.0,3367.9,206.27,3.21,7.66,200,200,0.603,0.5,1.21,0.407,0.719,0,0.65,0,1,0,2.093000000000018
L011364,5A-3,trunk_main,236.0,3337.9,204.54,3.21,7.6,200,200,0.606,0.5,1.21,0.405,0.719,0,0.65,0,1,0,1.682000000000016
L011226,5A-3,trunk_main,236.0,3307.4,204.52,3.21,7.6,200,200,0.605,0.5,1.21,0.405,0.718,0,0.65,0,1,0,1.576999999999998
L011356,5A-3,trunk_main,235.0,3276.6,203.64,3.21,7.57,200,200,0.607,0.5,1.21,0.404,0.718,0,0.65,0,1,0,5.194999999999993
L011380,5A-3,lateral,0.0,31.0,0.02,3.57,0.0,160,200,0.629,0.5,1.26,0.009,0.035,0,0.65,0,1,0,2.734999999999957
L011235,5A-3,lateral,0.0,63.5,0.05,3.57,0.0,160,200,0.63,0.5,1.26,0.012,0.047,0,0.65,0,1,0,4.310000000000002
L011240,5A-3,lateral,9.0,209.6,7.86,3.57,0.32,160,200,0.608,0.5,1.22,0.115,0.287,0,0.65,0,1,0,3.325999999999965
L011237,5A-3,lateral,3.0,31.9,2.59,3.57,0.11,160,200,0.627,0.5,1.25,0.068,0.202,0,0.65,0,1,0,0.849999999999966
L011236,5A-3,lateral,4.0,116.9,3.51,3.57,0.14,160,200,0.61,0.5,1.22,0.079,0.221,0,0.65,0,1,0,5.550999999999988
L011150,5A-2,lateral,7.0,105.6,6.07,3.57,0.25,160,200,0.604,0.5,1.21,0.102,0.263,0,0.65,0,1,0,1.889999999999986
L010681,5A-2,lateral,5.0,64.5,4.33,3.57,0.18,160,200,2.465,0.5,4.93,0.063,0.382,0,0.65,0,1,0,0.909999999999968
L011155,5A-2,lateral,5.0,36.5,4.31,3.57,0.18,160,200,3.286,0.5,6.57,0.059,0.42,0,0.65,0,1,0,1.0
L010677,5A-2,lateral,2.0,29.7,1.73,3.57,0.07,160,200,0.501,0.5,1.0,0.06,0.164,0,0.65,0,1,0,2.378999999999962
L011162,5A-2,lateral,0.0,129.8,0.09,3.57,0.0,160,200,0.218,0.5,0.44,0.021,0.044,0,0.65,0,1,0,1.531999999999982
L011401,5A-2,lateral,0.0,92.8,0.07,3.57,0.0,160,200,0.5,0.5,1.0,0.015,0.051,0,0.65,0,1,0,1.970000000000027
L011402,5A-2,lateral,0.0,122.8,0.09,3.57,0.0,160,200,0.5,0.5,1.0,0.017,0.057,0,0.65,0,1,0,0.819999999999993
L011403,5A-2,lateral,0.0,152.8,0.11,3.57,0.0,160,200,0.499,0.5,1.0,0.018,0.061,0,0.65,0,1,0,0.870000000000005
L011404,5A-2,lateral,0.0,182.8,0.13,3.57,0.01,160,200,0.5,0.5,1.0,0.02,0.066,0,0.65,0,1,0,0.75
L010673,5A-2,lateral,1.0,39.7,0.89,3.57,0.04,160,200,0.7,0.5,1.4,0.041,0.146,0,0.65,0,1,0,0.968000000000018
L010708,5A-2,lateral,0.0,20.8,0.01,3.57,0.0,160,200,0.485,0.5,0.97,0.008,0.027,0,0.65,0,1,0,1.449000000000012
L011176,5A-2,lateral,1.0,74.5,0.91,3.57,0.04,160,200,0.698,0.5,1.4,0.042,0.147,0,0.65,0,1,0,1.11099999999999
L010637,5A-2,lateral,2.0,98.9,1.78,3.57,0.07,160,200,0.742,0.5,1.48,0.056,0.189,0,0.65,0,1,0,1.04200000000003
L011181,5A-2,lateral,5.0,222.6,4.44,3.57,0.18,160,200,0.857,0.5,1.71,0.081,0.269,0,0.65,0,1,0,1.006000000000029
L011180,5A-2,lateral,4.0,200.8,3.57,3.57,0.15,160,200,1.436,0.5,2.87,0.065,0.298,0,0.65,0,1,0,1.0
L011177,5A-2,lateral,2.0,112.8,1.79,3.57,0.07,160,200,0.571,0.5,1.14,0.059,0.173,0,0.65,0,1,0,1.270999999999958
L011182,5A-2,lateral,6.0,250.3,5.32,3.57,0.22,160,200,0.802,0.5,1.6,0.09,0.278,0,0.65,0,1,0,0.579000000000008
L011178,5A-2,lateral,2.0,147.0,1.82,3.57,0.08,160,200,0.668,0.5,1.34,0.057,0.183,0,0.65,0,1,0,1.400000000000034
L011179,5A-2,lateral,3.0,173.0,2.69,3.57,0.11,160,200,0.617,0.5,1.23,0.07,0.203,0,0.65,0,1,0,1.0
L011189,5A-2,lateral,8.0,163.2,6.97,3.57,0.29,160,200,0.877,0.5,1.75,0.099,0.313,0,0.65,0,1,0,1.756000000000029
L011164,5A-2,lateral,0.0,78.3,0.06,3.57,0.0,160,200,0.217,0.5,0.43,0.017,0.036,0,0.65,0,1,0,1.509999999999991
L011166,5A-2,lateral,0.0,31.9,0.02,3.57,0.0,160,200,1.918,0.5,3.84,0.007,0.051,0,0.65,0,1,0,1.592000000000041
L011165,5A-2,lateral,0.0,55.3,0.04,3.57,0.0,160,200,1.918,0.5,3.84,0.009,0.064,0,0.65,0,1,0,1.660000000000025
L010634,5A-2,lateral,9.0,353.3,7.96,3.57,0.33,160,200,0.821,0.5,1.64,0.107,0.32,0,0.65,0,1,0,1.52600000000001
L010631,5A-2,lateral,5.0,131.4,4.38,3.57,0.18,160,200,0.338,0.5,0.68,0.1,0.194,0,0.65,0,1,0,1.52600000000001
L011399,5A-2,lateral,0.0,32.7,0.02,3.57,0.0,160,200,1.835,0.5,3.67,0.007,0.051,0,0.65,0,1,0,1.0
L010632,5A-2,lateral,2.0,90.5,1.78,3.57,0.07,160,200,0.339,0.5,0.68,0.067,0.144,0,0.65,0,1,0,1.658000000000015
L011400,5A-2,lateral,0.0,62.8,0.05,3.57,0.0,160,200,0.499,0.5,1.0,0.013,0.043,0,0.65,0,1,0,0.930000000000007
L011185,5A-2,lateral,1.0,55.7,0.9,3.57,0.04,160,200,1.333,0.5,2.67,0.036,0.182,0,0.65,0,1,0,1.0
L011183,5A-2,lateral,9.0,321.7,7.94,3.57,0.33,160,200,0.824,0.5,1.65,0.107,0.32,0,0.65,0,1,0,1.166999999999973
L011293,5A-2,lateral,1.0,29.7,0.88,3.57,0.04,160,200,16.095,0.5,32.19,0.02,0.412,0,0.65,0,1,0,3.203999999999951
L011184,5A-2,lateral,0.0,25.7,0.02,3.57,0.0,160,200,1.167,0.5,2.33,0.007,0.04,0,0.65,0,1,0,1.0
L011256,5A-2,lateral,3.0,116.0,2.65,3.57,0.11,160,200,0.888,0.5,1.78,0.064,0.229,0,0.65,0,1,0,0.884999999999991
L011255,5A-2,lateral,3.0,95.2,2.64,3.57,0.11,160,200,1.313,0.5,2.63,0.058,0.262,0,0.65,0,1,0,1.0
L011272,5A-2,lateral,3.0,142.0,2.67,3.57,0.11,160,200,0.893,0.5,1.79,0.064,0.23,0,0.65,0,1,0,1.007000000000005
L011273,5A-2,lateral,3.0,172.0,2.69,3.57,0.11,160,200,0.89,0.5,1.78,0.064,0.231,0,0.65,0,1,0,1.183999999999969
L011222,5A-2,lateral,2.0,60.8,1.76,3.57,0.07,160,200,1.312,0.5,2.62,0.048,0.228,0,0.65,0,1,0,1.378999999999962
L011276,5A-2,lateral,3.0,201.9,2.71,3.57,0.11,160,200,0.89,0.5,1.78,0.064,0.231,0,0.65,0,1,0,1.0
L011271,5A-2,lateral,0.0,30.4,0.02,3.57,0.0,160,200,1.315,0.5,2.63,0.008,0.044,0,0.65,0,1,0,1.289999999999964
L011294,5A-2,lateral,6.0,184.4,5.27,3.57,0.22,160,200,0.724,0.5,1.45,0.091,0.268,0,0.65,0,1,0,0.831999999999994
L011223,5A-2,lateral,5.0,162.0,4.4,3.57,0.18,160,200,0.723,0.5,1.45,0.084,0.252,0,0.65,0,1,0,1.199999999999989
L011295,5A-2,lateral,6.0,210.4,5.29,3.57,0.22,160,200,0.724,0.5,1.45,0.092,0.268,0,0.65,0,1,0,0.949999999999989
L011221,5A-2,lateral,3.0,98.3,2.64,3.57,0.11,160,200,0.611,0.5,1.22,0.069,0.201,0,0.65,0,1,0,3.109999999999957
L011296,5A-2,lateral,6.0,240.4,5.31,3.57,0.22,160,200,0.723,0.5,1.45,0.092,0.268,0,0.65,0,1,0,0.997000000000014
L011292,5A-2,lateral,3.0,87.1,2.63,3.57,0.11,160,200,0.612,0.5,1.22,0.069,0.201,0,0.65,0,1,0,2.661999999999978
L011298,5A-2,lateral,6.0,270.3,5.33,3.57,0.22,160,200,0.726,0.5,1.45,0.092,0.269,0,0.65,0,1,0,0.97399999999999
L011291,5A-2,lateral,3.0,61.2,2.61,3.57,0.11,160,200,0.61,0.5,1.22,0.069,0.201,0,0.65,0,1,0,1.65300000000002
L011299,5A-2,lateral,6.0,300.7,5.36,3.57,0.22,160,200,0.724,0.5,1.45,0.092,0.269,0,0.65,0,1,0,1.343999999999994
L011290,5A-2,lateral,2.0,31.2,1.74,3.57,0.07,160,200,0.61,0.5,1.22,0.057,0.175,0,0.65,0,1,0,1.189999999999998
L011297,5A-2,lateral,6.0,330.5,5.38,3.57,0.22,160,200,0.725,0.5,1.45,0.092,0.27,0,0.65,0,1,0,0.810000000000002
L011279,5A-2,lateral,2.0,64.6,1.76,3.57,0.07,160,200,8.074,0.5,16.15,0.032,0.42,0,0.65,0,1,0,0.908000000000015
L011269,5A-2,lateral,2.0,50.0,1.75,3.57,0.07,160,200,3.738,0.5,7.48,0.038,0.324,0,0.65,0,1,0,1.0
L011224,5A-2,lateral,0.0,20.3,0.01,3.57,0.0,160,200,7.734,0.5,15.47,0.005,0.064,0,0.65,0,1,0,1.0
L010795,5A-2,trunk_main,264.0,5516.6,230.09,3.17,8.43,200,200,0.603,0.5,1.21,0.43,0.738,0,0.65,0,1,0,5.041999999999973
L010796,5A-2,trunk_main,264.0,5486.6,230.07,3.17,8.43,200,200,0.607,0.5,1.21,0.429,0.739,0,0.65,0,1,0,4.841000000000008
L010797,5A-2,trunk_main,264.0,5456.6,230.04,3.17,8.43,200,200,0.607,0.5,1.21,0.429,0.739,0,0.65,0,1,0,4.688999999999965
L010798,5A-2,trunk_main,264.0,5426.6,230.02,3.17,8.43,200,200,0.603,0.5,1.21,0.43,0.738,0,0.65,0,1,0,4.416999999999973
L010799,5A-2,trunk_main,262.0,5396.6,228.29,3.17,8.37,200,200,0.605,0.5,1.21,0.428,0.737,0,0.65,0,1,0,4.105999999999995
L011363,5A-3,trunk_main,238.0,3397.9,206.29,3.21,7.66,200,200,0.607,0.5,1.21,0.407,0.72,0,0.65,0,1,0,2.245000000000005
L011362,5A-3,trunk_main,238.0,3427.9,206.32,3.21,7.66,200,200,0.603,0.5,1.21,0.407,0.719,0,0.65,0,1,0,3.146000000000015
L011361,5A-3,trunk_main,238.0,3454.8,206.33,3.21,7.66,200,200,0.607,0.5,1.21,0.407,0.721,0,0.65,0,1,0,3.85899999999998
L011227,5A-2,lateral,22.0,1927.4,20.23,3.57,0.84,160,200,0.504,0.5,1.01,0.188,0.361,0,0.65,0,1,0,1.319999999999993
L011385,5A-2,lateral,22.0,1897.7,20.21,3.57,0.83,160,200,0.979,0.5,1.96,0.16,0.456,0,0.65,0,1,0,1.0
L011406,5A-2,lateral,0.0,212.8,0.15,3.57,0.01,160,200,0.5,0.5,1.0,0.021,0.07,0,0.65,0,1,0,0.680000000000007
L011275,5A-2,lateral,4.0,232.5,3.59,3.57,0.15,160,200,0.622,0.5,1.24,0.079,0.224,0,0.65,0,1,0,0.889999999999986
L011228,5A-2,lateral,12.0,766.1,10.83,3.57,0.45,160,200,0.92,0.5,1.84,0.121,0.367,0,0.65,0,1,0,1.416999999999973
L011274,5A-2,lateral,4.0,264.6,3.62,3.57,0.15,160,200,0.623,0.5,1.25,0.08,0.225,0,0.65,0,1,0,1.46999999999997
L011282,5A-2,lateral,12.0,800.2,10.85,3.57,0.45,160,200,0.923,0.5,1.85,0.121,0.367,0,0.65,0,1,0,1.932000000000016
L011277,5A-2,lateral,8.0,477.9,7.2,3.57,0.3,160,200,8.633,0.5,17.27,0.059,0.691,0,0.65,0,1,0,1.569999999999993
L011281,5A-2,lateral,12.0,820.4,10.87,3.57,0.45,160,200,0.924,0.5,1.85,0.121,0.368,0,0.65,0,1,0,2.499000000000024
L011302,5A-2,lateral,12.0,841.4,10.88,3.57,0.45,160,200,0.922,0.5,1.84,0.121,0.368,0,0.65,0,1,0,2.081999999999994
L011278,5A-2,lateral,8.0,447.9,7.17,3.57,0.3,160,200,1.367,0.5,2.73,0.091,0.368,0,0.65,0,1,0,1.0
L011280,5A-2,lateral,8.0,417.9,7.15,3.57,0.3,160,200,4.92,0.5,9.84,0.067,0.57,0,0.65,0,1,0,1.0
L011316,5A-2,lateral,2.0,366.5,1.98,3.57,0.08,160,200,0.671,0.5,1.34,0.06,0.189,0,0.65,0,1,0,1.194999999999993
L011309,5A-2,lateral,20.0,1500.0,18.21,3.57,0.75,160,200,2.541,0.5,5.08,0.121,0.614,0,0.65,0,1,0,1.294999999999959
L011387,5A-2,lateral,20.0,1471.5,18.19,3.57,0.75,160,200,0.501,0.5,1.0,0.178,0.349,0,0.65,0,1,0,0.889999999999986
L011391,5A-2,lateral,20.0,1441.6,18.17,3.57,0.75,160,200,0.501,0.5,1.0,0.178,0.349,0,0.65,0,1,0,0.95999999999998
L011390,5A-2,lateral,20.0,1411.7,18.15,3.57,0.75,160,200,0.5,0.5,1.0,0.178,0.348,0,0.65,0,1,0,0.920000000000016
L011389,5A-2,lateral,20.0,1381.7,18.12,3.57,0.75,160,200,0.5,0.5,1.0,0.178,0.348,0,0.65,0,1,0,0.890000000000043
L011388,5A-2,lateral,20.0,1351.7,18.1,3.57,0.75,160,200,0.492,0.5,0.98,0.179,0.346,0,0.65,0,1,0,0.899999999999977
L011386,5A-2,lateral,20.0,1321.2,18.08,3.57,0.75,160,200,2.139,0.5,4.28,0.126,0.577,0,0.65,0,1,0,1.0
L011300,5A-2,lateral,12.0,984.4,10.99,3.57,0.45,160,200,2.904,0.5,5.81,0.093,0.547,0,0.65,0,1,0,1.0
L011308,5A-2,lateral,8.0,321.4,7.08,3.57,0.29,160,200,7.877,0.5,15.75,0.06,0.666,0,0.65,0,1,0,1.100000000000023
L011383,5A-2,lateral,2.0,321.7,1.94,3.57,0.08,160,200,0.503,0.5,1.01,0.063,0.17,0,0.65,0,1,0,0.83499999999998
L011303,5A-2,lateral,12.0,872.8,10.91,3.57,0.45,160,200,0.922,0.5,1.84,0.121,0.368,0,0.65,0,1,0,1.79200000000003
L011304,5A-2,lateral,12.0,900.8,10.93,3.57,0.45,160,200,0.922,0.5,1.84,0.121,0.368,0,0.65,0,1,0,1.0
L011305,5A-2,lateral,12.0,931.6,10.95,3.57,0.45,160,200,2.856,0.5,5.71,0.093,0.544,0,0.65,0,1,0,1.0
L011301,5A-2,lateral,12.0,955.8,10.97,3.57,0.45,160,200,2.688,0.5,5.38,0.094,0.533,0,0.65,0,1,0,1.0
L011288,5A-2,lateral,2.0,90.0,1.78,3.57,0.07,160,200,4.0,0.5,8.0,0.038,0.333,0,0.65,0,1,0,1.0
L011287,5A-2,lateral,5.0,120.0,4.37,3.57,0.18,160,200,2.333,0.5,4.67,0.064,0.376,0,0.65,0,1,0,1.0
L011286,5A-2,lateral,5.0,150.8,4.39,3.57,0.18,160,200,2.237,0.5,4.47,0.065,0.371,0,0.65,0,1,0,1.0
